Id,SalePrice
1461,130242.4765625
1462,161908.421875
1463,191659.515625
1464,212833.125
1465,188191.40625
1466,174205.5625
1467,161245.84375
1468,173263.40625
1469,181553.921875
1470,128736.5625
1471,193971.4375
1472,96489.203125
1473,100918.421875
1474,154297.984375
1475,140178.5625
1476,355805.90625
1477,255777.640625
1478,308328.90625
1479,239411.359375
1480,502698.03125
1481,305348.125
1482,208357.75
1483,169211.53125
1484,176643.59375
1485,176330.75
1486,195305.5625
1487,328128.21875
1488,236509.734375
1489,207891.375
1490,216233.4375
1491,191920.4375
1492,90750.515625
1493,179556.21875
1494,292362.28125
1495,288057.875
1496,228675.5
1497,197959.5625
1498,165616.65625
1499,162457.9375
1500,155344.640625
1501,180171.125
1502,168374.046875
1503,283847.90625
1504,230370.328125
1505,221315.546875
1506,195290.5625
1507,249200.921875
1508,207719.921875
1509,168164.75
1510,149296.40625
1511,148354.421875
1512,160623.140625
1513,154549.25
1514,165978.0625
1515,192854.90625
1516,161706.234375
1517,154727.96875
1518,128831.5234375
1519,222422.4375
1520,143973.734375
1521,143267.375
1522,165350.921875
1523,111874.21875
1524,125021.0546875
1525,119724.6328125
1526,124670.4296875
1527,104901.53125
1528,133554.828125
1529,150513.4375
1530,178247.1875
1531,92603.3359375
1532,95970.3671875
1533,146087.59375
1534,120679.9921875
1535,157319.9375
1536,114213.53125
1537,60629.734375
1538,181680.625
1539,151548.390625
1540,103313.6953125
1541,151853.65625
1542,152104.21875
1543,214686.953125
1544,81908.828125
1545,110431.4296875
1546,132852.875
1547,154605.90625
1548,143784.015625
1549,120723
1550,147656.0625
1551,114454.1484375
1552,136311.734375
1553,144922.609375
1554,111484.015625
1555,186885.15625
1556,86120.3125
1557,111953.6953125
1558,84190.5625
1559,101867.7578125
1560,133534.859375
1561,148936.5625
1562,126749.8671875
1563,121917.765625
1564,162076.4375
1565,147442.09375
1566,227892.15625
1567,69772.703125
1568,226143.265625
1569,157844.171875
1570,131853.234375
1571,125679.8671875
1572,143989.421875
1573,261178.1875
1574,110886.25
1575,218405.015625
1576,241659.3125
1577,192571.96875
1578,153486.1875
1579,143091.265625
1580,192247.640625
1581,152849.359375
1582,124566.96875
1583,331134.4375
1584,233664.03125
1585,144878.78125
1586,70670.4765625
1587,102154.9765625
1588,153184.71875
1589,89298.6875
1590,131054.125
1591,97625.046875
1592,123781.234375
1593,122694.8125
1594,137857.984375
1595,113228.1953125
1596,243047.359375
1597,189796.640625
1598,204955.125
1599,197765.0625
1600,169966.25
1601,64560.375
1602,112058.796875
1603,76131.3984375
1604,284554.15625
1605,246876.6875
1606,168481.421875
1607,155360.25
1608,222954.515625
1609,197617.1875
1610,172539.75
1611,144765.90625
1612,163712.875
1613,152660.078125
1614,138778.09375
1615,80582.953125
1616,71165.8125
1617,87652.296875
1618,126817.265625
1619,139750.484375
1620,153345.296875
1621,138248.59375
1622,146545.625
1623,303959.0625
1624,210282.046875
1625,125984.9609375
1626,164490.4375
1627,191057.9375
1628,283814.375
1629,189799.40625
1630,410702.28125
1631,233204.203125
1632,253544.140625
1633,175248.109375
1634,189343.65625
1635,186951.59375
1636,153279.328125
1637,178623.546875
1638,196374.140625
1639,179195.640625
1640,257960.734375
1641,182993.8125
1642,227050.03125
1643,215400.40625
1644,226865.5
1645,192857.8125
1646,156699.46875
1647,163591.9375
1648,131108.09375
1649,138966.640625
1650,109413.8984375
1651,128398.3203125
1652,95435.1640625
1653,95455.5078125
1654,155067.125
1655,151722.390625
1656,148095.1875
1657,154935.828125
1658,151328.75
1659,144018.234375
1660,162602.03125
1661,492661.53125
1662,399074.5
1663,383233.375
1664,530565.3125
1665,314089.28125
1666,305087.625
1667,365597.875
1668,325523.21875
1669,315452.28125
1670,334884.8125
1671,264987.90625
1672,486997.59375
1673,302927.125
1674,238418.40625
1675,178696.1875
1676,189739.5625
1677,222837.3125
1678,449498.53125
1679,444571.125
1680,307659.03125
1681,260702.046875
1682,305776.71875
1683,177561.125
1684,173892.40625
1685,180057.875
1686,170057.171875
1687,173239.953125
1688,191024.890625
1689,195511.078125
1690,181592.578125
1691,179393.21875
1692,275735.3125
1693,167838.40625
1694,187589.1875
1695,168521.140625
1696,272082.5
1697,189089.328125
1698,404265.6875
1699,326519.40625
1700,255312.40625
1701,261567.84375
1702,265570.28125
1703,246735.015625
1704,291185.6875
1705,238495.78125
1706,466735.46875
1707,210534.796875
1708,210766.359375
1709,286894.40625
1710,220526.328125
1711,267569.9375
1712,211480
1713,266994.84375
1714,225528.953125
1715,214732.09375
1716,186098.328125
1717,178088.34375
1718,124101.5703125
1719,192190.1875
1720,254249.921875
1721,161118.5625
1722,116168.0078125
1723,151231.25
1724,208902.125
1725,241214.453125
1726,188903.015625
1727,169712.828125
1728,190306.234375
1729,164719.0625
1730,163323.53125
1731,131125.640625
1732,134129.40625
1733,122444.9453125
1734,122299.046875
1735,121572.421875
1736,118962.21875
1737,293942.71875
1738,209770.015625
1739,293933.5
1740,224836.46875
1741,185638.03125
1742,179293.703125
1743,179206.1875
1744,321832.5625
1745,228500.390625
1746,246495.046875
1747,217729.5
1748,210675.484375
1749,148221.6875
1750,139027.484375
1751,237580.78125
1752,119027.171875
1753,132817.046875
1754,213004.8125
1755,166014.625
1756,134029.890625
1757,121616.8828125
1758,149924.171875
1759,171563.546875
1760,169636.609375
1761,145533.578125
1762,174324.609375
1763,175896.484375
1764,110125.828125
1765,165794.9375
1766,177101.1875
1767,197214.671875
1768,144181.5
